Tamano  Tiempo(ns)  media_OB  max_OB  min_OB
  4560   521.91    11.00       13     1
  4570   519.47    11.00       13     1
  4580   522.40    11.00       13     1
  4590   583.22    11.00       13     1
  4600   544.83    11.00       13     1
  4610   532.65    11.00       13     1
  4620   528.07    11.00       13     1
  4630   567.52    11.00       13     1
  4640   535.93    11.00       13     1
  4650   539.08    11.00       13     1
  4660   538.22    11.00       13     1
  4670   546.72    11.00       13     1
  4680   641.58    11.00       13     1
  4690   546.70    11.00       13     1
  4700   544.49    11.00       13     1
  4710   635.94    11.00       13     1
  4720   547.42    11.00       13     1
  4730   540.85    11.00       13     1
  4740   580.40    11.00       13     1
  4750   551.09    11.00       13     1
  4760   531.76    11.00       13     1
  4770   534.57    11.00       13     1
  4780   564.46    11.00       13     1
  4790   587.49    11.00       13     1
  4800   548.73    11.00       13     1
  4810   518.81    11.00       13     1
  4820   518.65    11.00       13     1
  4830   520.02    11.00       13     1
  4840   525.08    11.00       13     1
  4850   551.98    11.00       13     1
  4860   567.10    11.00       13     1
  4870   531.97    11.00       13     1
  4880   549.71    11.00       13     1
  4890   575.71    11.00       13     1
  4900   581.71    11.00       13     1
  4910   572.00    11.00       13     1
  4920   611.73    11.00       13     1
  4930   524.75    11.00       13     1
  4940   529.98    11.00       13     1
  4950   529.05    11.00       13     1
  4960   536.53    11.00       13     1
  4970   534.49    11.00       13     1
  4980   517.69    11.00       13     1
  4990   522.44    11.00       13     1
  5000   521.50    11.00       13     1
  5010   527.92    11.00       13     1
  5020   532.43    11.00       13     1
  5030   533.72    11.00       13     1
  5040   524.84    11.00       13     1
  5050   521.52    11.00       13     1
  5060   520.91    11.00       13     1
  5070   536.88    11.00       13     1
  5080   525.59    11.00       13     1
  5090   580.77    11.00       13     1
  5100   522.10    11.00       13     1
  5110   523.15    11.00       13     1
  5120   554.86    11.00       13     1
  5130   523.41    11.00       13     1
  5140   528.54    11.00       13     1
  5150   589.15    11.00       13     1
  5160   526.78    11.00       13     1
  5170   523.97    11.00       13     1
  5180   529.13    11.00       13     1
  5190   528.75    11.00       13     1
  5200   522.54    11.00       13     1
  5210   526.14    11.00       13     1
  5220   526.44    11.00       13     1
  5230   529.24    11.00       13     1
