Tamano  Tiempo(ns)  media_OB  max_OB  min_OB
  2980   414.30    10.00       12     1
  2990   413.48    10.00       12     1
  3000   408.90    10.00       12     1
  3010   415.15    10.00       12     1
  3020   411.23    10.00       12     1
  3030   416.07    10.00       12     1
  3040   414.08    10.00       12     1
  3050   411.34    10.00       12     1
  3060   423.04    10.00       12     1
  3070   415.02    10.00       12     1
  3080   410.06    10.00       12     1
  3090   414.21    10.00       12     1
  3100   412.10    10.00       12     1
  3110   414.79    10.00       12     1
  3120   415.58    10.00       12     1
  3130   414.89    10.00       12     1
  3140   413.22    10.00       12     1
  3150   413.05    10.00       12     1
  3160   419.46    10.00       12     1
  3170   410.38    10.00       12     1
  3180   415.91    10.00       12     1
  3190   442.85    10.00       12     1
  3200   415.19    10.00       12     1
  3210   413.80    10.00       12     1
  3220   412.95    10.00       12     1
  3230   411.80    10.00       12     1
  3240   414.44    10.00       12     1
  3250   411.78    10.00       12     1
  3260   415.28    10.00       12     1
  3270   415.84    10.00       12     1
  3280   412.47    10.00       12     1
  3290   413.13    10.00       12     1
  3300   415.06    10.00       12     1
  3310   414.68    10.00       12     1
  3320   411.14    10.00       12     1
  3330   416.10    10.00       12     1
  3340   414.82    10.00       12     1
  3350   414.51    10.00       12     1
  3360   414.97    10.00       12     1
  3370   415.25    10.00       12     1
  3380   414.02    10.00       12     1
  3390   417.37    10.00       12     1
  3400   417.35    10.00       12     1
  3410   418.77    10.00       12     1
  3420   409.30    10.00       12     1
  3430   415.63    10.00       12     1
  3440   415.73    10.00       12     1
  3450   418.72    10.00       12     1
  3460   416.33    10.00       12     1
  3470   412.65    10.00       12     1
  3480   416.12    10.00       12     1
  3490   420.37    10.00       12     1
  3500   412.40    10.00       12     1
  3510   413.22    10.00       12     1
  3520   414.43    10.00       12     1
  3530   414.19    10.00       12     1
  3540   410.79    10.00       12     1
  3550   416.96    10.00       12     1
  3560   413.01    10.00       12     1
  3570   423.08    10.00       12     1
  3580   414.50    10.00       12     1
  3590   413.37    10.00       12     1
  3600   419.83    10.00       12     1
  3610   411.99    10.00       12     1
  3620   414.53    10.00       12     1
  3630   415.32    10.00       12     1
  3640   415.49    10.00       12     1
  3650   416.36    10.00       12     1
  3660   414.21    10.00       12     1
  3670   413.08    10.00       12     1
  3680   420.41    10.00       12     1
  3690   416.50    10.00       12     1
  3700   413.51    10.00       12     1
  3710   416.63    10.00       12     1
  3720   411.91    10.00       12     1
  3730   415.52    10.00       12     1
  3740   414.97    10.00       12     1
  3750   415.04    10.00       12     1
  3760   414.12    10.00       12     1
  3770   416.66    10.00       12     1
  3780   412.43    10.00       12     1
  3790   415.20    10.00       12     1
  3800   418.79    10.00       12     1
  3810   416.51    10.00       12     1
  3820   415.65    10.00       12     1
  3830   411.88    10.00       12     1
  3840   412.16    10.00       12     1
  3850   416.83    10.00       12     1
  3860   412.82    10.00       12     1
  3870   416.82    10.00       12     1
  3880   413.07    10.00       12     1
  3890   414.06    10.00       12     1
  3900   413.15    10.00       12     1
  3910   415.73    10.00       12     1
  3920   416.94    10.00       12     1
  3930   415.60    10.00       12     1
  3940   413.86    10.00       12     1
  3950   412.00    10.00       12     1
  3960   411.01    10.00       12     1
  3970   414.61    10.00       12     1
  3980   418.02    10.00       12     1
  3990   413.86    10.00       12     1
  4000   414.23    10.00       12     1
  4010   415.56    10.00       12     1
  4020   416.69    10.00       12     1
  4030   419.40    10.00       12     1
  4040   414.60    10.00       12     1
  4050   413.09    10.00       12     1
  4060   416.06    10.00       12     1
  4070   416.49    10.00       12     1
  4080   410.00    10.00       12     1
  4090   411.54    11.00       12     1
  4100   411.46    11.00       13     1
  4110   412.12    11.00       13     1
  4120   416.84    11.00       13     1
  4130   412.71    11.00       13     1
  4140   412.00    11.00       13     1
  4150   414.94    11.00       13     1
  4160   412.96    11.00       13     1
  4170   414.94    11.00       13     1
  4180   413.18    11.00       13     1
  4190   420.31    11.00       13     1
  4200   416.69    11.00       13     1
  4210   411.62    11.00       13     1
  4220   414.22    11.00       13     1
  4230   420.57    11.00       13     1
  4240   416.23    11.00       13     1
  4250   413.69    11.00       13     1
  4260   416.38    11.00       13     1
  4270   413.21    11.00       13     1
  4280   416.64    11.00       13     1
  4290   417.39    11.00       13     1
  4300   424.16    11.00       13     1
  4310   414.90    11.00       13     1
  4320   415.53    11.00       13     1
  4330   415.57    11.00       13     1
  4340   412.95    11.00       13     1
  4350   412.09    11.00       13     1
  4360   414.31    11.00       13     1
  4370   424.90    11.00       13     1
  4380   426.26    11.00       13     1
  4390   424.42    11.00       13     1
  4400   412.57    11.00       13     1
  4410   413.45    11.00       13     1
  4420   414.57    11.00       13     1
  4430   413.63    11.00       13     1
  4440   416.53    11.00       13     1
  4450   415.39    11.00       13     1
  4460   410.54    11.00       13     1
  4470   414.77    11.00       13     1
  4480   415.29    11.00       13     1
  4490   416.77    11.00       13     1
  4500   416.40    11.00       13     1
  4510   415.01    11.00       13     1
  4520   413.83    11.00       13     1
  4530   415.76    11.00       13     1
  4540   414.82    11.00       13     1
  4550   416.88    11.00       13     1
  4560   416.43    11.00       13     1
  4570   413.57    11.00       13     1
  4580   416.64    11.00       13     1
  4590   415.08    11.00       13     1
  4600   416.30    11.00       13     1
  4610   414.25    11.00       13     1
  4620   418.48    11.00       13     1
  4630   416.52    11.00       13     1
  4640   417.52    11.00       13     1
  4650   414.92    11.00       13     1
  4660   416.65    11.00       13     1
  4670   416.79    11.00       13     1
  4680   412.95    11.00       13     1
  4690   417.59    11.00       13     1
  4700   417.45    11.00       13     1
  4710   413.91    11.00       13     1
  4720   413.31    11.00       13     1
  4730   418.82    11.00       13     1
  4740   417.11    11.00       13     1
  4750   416.02    11.00       13     1
  4760   415.48    11.00       13     1
  4770   416.58    11.00       13     1
  4780   415.54    11.00       13     1
  4790   415.55    11.00       13     1
  4800   414.38    11.00       13     1
  4810   417.15    11.00       13     1
  4820   416.45    11.00       13     1
  4830   414.97    11.00       13     1
  4840   417.36    11.00       13     1
  4850   416.70    11.00       13     1
  4860   415.19    11.00       13     1
  4870   416.71    11.00       13     1
  4880   416.37    11.00       13     1
  4890   414.27    11.00       13     1
  4900   414.78    11.00       13     1
  4910   415.07    11.00       13     1
  4920   416.12    11.00       13     1
  4930   415.98    11.00       13     1
  4940   416.44    11.00       13     1
  4950   416.79    11.00       13     1
  4960   417.18    11.00       13     1
  4970   417.67    11.00       13     1
  4980   416.39    11.00       13     1
  4990   415.01    11.00       13     1
  5000   417.48    11.00       13     1
  5010   417.11    11.00       13     1
  5020   418.01    11.00       13     1
  5030   415.63    11.00       13     1
  5040   416.29    11.00       13     1
  5050   419.09    11.00       13     1
  5060   416.42    11.00       13     1
  5070   416.77    11.00       13     1
  5080   416.65    11.00       13     1
  5090   415.78    11.00       13     1
  5100   417.31    11.00       13     1
  5110   415.68    11.00       13     1
  5120   415.39    11.00       13     1
  5130   417.50    11.00       13     1
  5140   415.86    11.00       13     1
  5150   417.09    11.00       13     1
  5160   417.46    11.00       13     1
  5170   414.58    11.00       13     1
  5180   416.81    11.00       13     1
  5190   417.71    11.00       13     1
  5200   418.37    11.00       13     1
  5210   417.04    11.00       13     1
  5220   418.81    11.00       13     1
  5230   416.60    11.00       13     1
  5240   418.97    11.00       13     1
  5250   415.87    11.00       13     1
  5260   417.00    11.00       13     1
  5270   425.26    11.00       13     1
  5280   415.47    11.00       13     1
  5290   417.94    11.00       13     1
  5300   416.89    11.00       13     1
  5310   416.40    11.00       13     1
  5320   418.46    11.00       13     1
  5330   417.15    11.00       13     1
  5340   418.31    11.00       13     1
  5350   424.47    11.00       13     1
  5360   416.38    11.00       13     1
  5370   419.18    11.00       13     1
  5380   417.81    11.00       13     1
  5390   416.72    11.00       13     1
  5400   418.15    11.00       13     1
  5410   416.73    11.00       13     1
  5420   417.56    11.00       13     1
  5430   416.61    11.00       13     1
  5440   418.47    11.00       13     1
  5450   418.61    11.00       13     1
  5460   418.42    11.00       13     1
  5470   417.99    11.00       13     1
  5480   417.48    11.00       13     1
  5490   418.65    11.00       13     1
  5500   417.38    11.00       13     1
  5510   418.37    11.00       13     1
  5520   418.91    11.00       13     1
  5530   419.48    11.00       13     1
  5540   418.66    11.00       13     1
  5550   417.60    11.00       13     1
